titulo_do_texto,texto,descritor,comando,resposta_item,ano,tipo,origem,resposta,opcoes
Alô... é do hospital?,"Toca o telefone na recepção do hospital: – Bom dia, é da recepção? Eu gostaria de falar com alguém que me desse informações sobre os pacientes. Queria saber se certa pessoa está melhor ou piorou... – Qual é o nome do paciente? – Chama-se Maria Isabel e está no quarto 302. – Um momentinho, vou transferir a ligação para o setor de enfermagem... – Bom dia, sou a enfermeira Lourdes. O que deseja? – Gostaria de saber as condições clínicas da paciente Maria Isabel do quarto 302, por favor! – Um minuto, vou localizar o médico de plantão. – Aqui é o Dr. Carlos plantonista. Em que posso ajudar? – Olá, doutor. Precisaria que alguém me informasse sobre a saúde de Maria Isabel que está internada há três semanas no quarto 302. – Ok, minha senhora, vou consultar o prontuário da paciente... Um instante só! Hummm, aqui está: ela se alimentou bem hoje, a pressão arterial e pulso estão estáveis, responde bem à medicação prescrita e vai ser retirada do monitor cardíaco até amanhã. Continuando bem, o médico responsável assinará alta em três dias. – Ahhhh, Graças a Deus! São notícias maravilhosas! Que alegria! – Pelo seu entusiasmo, deve ser alguém muito próximo, certamente da família?! – Não, sou a própria Maria Isabel, telefonando aqui do 302! É que todo mundo entra e sai do quarto mas ninguém me diz nada!!!",D06 - Distinguir fato de opinião relativa ao fato.,O trecho desse texto que apresenta uma opinião é,d,9° ano,SPACE,Avaliação paraná,“São notícias maravilhosas! Que alegria!”.,"['“Queria saber se certa pessoa está melhor...”', '“Um momentinho, vou transferir a ligação para o setor de enfermagem...”.', '“Gostaria de saber as condições clínicas da paciente Maria Isabel...”.', '“São notícias maravilhosas! Que alegria!”.']"
Tamoios no Arpoador,"[...] Convidado a escrever sobre um canto do Rio, escolhi o Arpoador, porque de lá se costuma desfrutar deslumbrantes entardeceres. Os termômetros marcavam quase 40º [...]. Sentado nas pedras, apreciava o Sol refletir com tal intensidade sobre o mar espelhado que devo ter experimentado aquela ilusão ótica que no deserto se chama miragem.Agente entra num clima onírico1 e acredita ver o que não existe. De repente, senti uma urgência febril de dividir aquele espetáculo mágico com alguns personagens que cantaram e encantaram o Rio. A primeira aparição foi de Millôr, que veio correndo pela areia [...]. Passou pelo largo que agora leva o seu nome, subiu até onde eu estava e repetiu uma de suas geniais definições: “O pôr do sol é de quem olha”. Em seguida, foi a vez de Tom e Vinicius, que atravessaram o Parque Garota de Ipanema carregando o violão. [...] Finalmente, vindo de Copacabana, chegou Oscar Niemeyer, trazendo nos olhos as curvas [...] dos morros cariocas com que fez sua arquitetura. Como não podia deixar de ser, a conversa girou em torno dessa cidade solar, [...] exibida que nasceu para ser musa. [...] Era ainda uma criança quando um de seus adoradores, o primeiro governador-geral Tomé de Souza, se desmanchou: “Tudo é graça o que dela se pode dizer”. Alguém lembrou que até os religiosos lançaram sobre ela olhares [...]: “É a mais airosa e amena baía que há em todo o Brasil”, suspirou o padre Anchieta [...]. Estimulado pela exuberância sensorial daquela tarde, resolvi corrigir Vinicius, que dizia que ser carioca é um estado de espírito. Acho que é mais. Não se trata apenas de alma, mas de corpo e alma. Ama-se a cidade com todos os sentidos, a começar pelos olhos. [...] Segundo Tom, que transformou em música tudo isso [...] é uma herança de nossos antepassados tamoios, que nos ensinaram a curtir a água, o corpo, a música e a dança. O Sol já estava sendo rendido no seu plantão diário [...]. Foi quando chegou Cazuza para fazer parte do show. Antes de dar um mergulho, cantou: “Vago na lua deserta das pedras do Arpoador”. Nunca me senti tão tamoio quanto nesse fim de tarde, início de noite nas pedras mágicas do Arpoador.",D06 - Distinguir fato de opinião relativa ao fato.,"Nesse texto, o trecho que apresenta uma opinião do autor é",c,9° ano,SPACE,Avaliação paraná,"“Acho que é mais. Não se trata apenas de alma, mas de corpo e alma.”. ","['“Era ainda uma criança quando um de seus adoradores, o primeiro governador-geral...”.', ' “... resolvi corrigir Vinicius, que dizia que ser carioca é um estado de espírito.”.', '“Acho que é mais. Não se trata apenas de alma, mas de corpo e alma.”. ', '“Foi quando chegou Cazuza para fazer parte do show...”.']"
Dicionário de formas,"Era uma vez eu, Zé Sorveteiro, que me apaixonei por uma princesa que acabara de chegar do outro lado da Terra. Bolei para ela um dicionário de quatro palavras: bola, quadrado, retângulo, triângulo. Japonês se escreve com desenhos. Com desenhos a princesa aprenderia português! [...] Ia até meu carrinho e pedia, desenhando no ar: – Triângulo-bola. Sorvete na casquinha! O dicionário funcionava às maravilhas. Eu? Mandava bilhetes. Desenhava um quadrado com um triângulo em cima e escrevia: casa!!! Caprichava nos pontos de exclamação. Casa!!! Casa!!! Fácil de entender: casa comigo. Mas toda princesa tem uma fera para encontrar bilhetes. Uma hora a fera mandou me chamar. Aí… Aí eu transformei ponto de exclamação em sinal de aguaceiro: – Um traço com um pingo é chuva. Três -!!! – muita chuva. Casa, chuva, chuva, chuva. Estou só avisando… Cuidado com goteiras. [...] Hoje, 60 anos depois, repito, valeu a pena. E lá vou eu apanhar uns triângulos vermelhos para a minha rainha arrumar no triângulo do retângulo do quadrado da frente. Perfeito. Daqui a pouco a jarra da mesa da sala estará toda perfumada com os… Como é mesmo? Vá lá! Com os triângulos vermelhos.",D06 - Distinguir fato de opinião relativa ao fato.,"Nesse texto, o trecho que apresenta uma opinião é",c,9° ano,SPACE,Avaliação paraná,“O dicionário funcionava às maravilhas.”.,"['“Era uma vez eu, Zé Sorveteiro, que me apaixonei...”.', '“Ia até meu carrinho e pedia, desenhando no ar:...”.', '“O dicionário funcionava às maravilhas.”.', '“Aí eu transformei ponto de exclamação em sinal de aguaceiro: ”.']"
"Sonda da Nasa pousa em Marte com sucesso para missão em “antigo lago”
","Na tarde desta quinta-feira, às 17h55 (horário de Brasília), a sonda Perseverance aterrissou em Marte após realizar com sucesso os “sete minutos de terror”, momento mais crítico de toda a viagem que começou em julho de 2020. É durante esse curto espaço de tempo que a NASA perde o sinal da sonda, que inicia sua entrada e descida na atmosfera do planeta vermelho, realizando manobras bastante complicadas. Para pousar com segurança na paisagem acidentada do planeta, foi utilizada a tecnologia de Navegação Relativa ao Terreno, uma das mais modernas e pela primeira vez em ação, com um sistema de piloto automático. Agora, a Perseverance vai explorar a atmosfera e o solo de Marte, coletando inclusive amostras de rochas para análises posteriores, pelo período de um ano marciano, ou seja, 687 dias terrestres. O prazo pode variar para mais ou para menos. O pouso aconteceu na cratera de Jezero, que tem cerca de 45 km de diâmetro [...]. Mas o Perseverance não está sozinho! Ainda em operação no planeta vermelho temos o robô Curiosity, que pousou na cratera de Gale em 2012, também tentando encontrar sinais de vida passada em Marte. [...]",D05 - Identificar o tema ou assunto de um texto.,O tema desse texto é,a,9° ano,SPACE,Avaliação paraná,a aterrissagem bem-sucedida da sonda Perseverance em Marte,"['a aterrissagem bem-sucedida da sonda Perseverance em Marte', 'a extensão do diâmetro de uma cratera marciana chamada Jezero.', 'a forma como a sonda Perseverance analisa as amostras de rochas.', 'a tentativa do robô Curiosity de encontrar sinais de vida passada em Marte.']"
Astronautas compartilham progresso do crescimento de plantas no espaço,"Realizar pesquisas no espaço não é uma tarefa simples. Além das várias questões técnicas envolvidas no processo, os astronautas da Estação Espacial Internacional [...] precisam lidar com um desafio emocional: a saudade de casa. E, para enfrentar esse problema, um dos recursos utilizados são as plantas. Michael Hopkins, comandante da Crew-1, missão da Nasa e da SpaceX, explica que as plantas representam uma conexão com a Terra e, por isso, ele dedica parte do seu tempo à função de “jardineiro espacial”. Apesar de ter um valor sentimental para Hopkins, a ação também é importante do ponto de vista científico e contribui para experimentos da agência espacial estadunidense. Conhecido como Sistema de Produção Vegetal (ou Veggie), o programa da Nasa tem como objetivo estudar o crescimento de plantas sob microgravidade. A vantagem é clara: fornecer alimentos frescos aos astronautas e aprimorar o bem-estar psicológico da equipe durante a estadia no laboratório orbital. Em fevereiro, Hopkins iniciou os experimentos VEG-03K e VEG-03L e foi no mês de abril que os resultados surgiram. Foram testadas sementes de “Extra Dwarf Pak Choi” e “Amara Mustard”, que cresceram por 64 dias – o maior período já registrado na Estação Espacial Internacional para folhas verdes. [...] “Para nós, essa é uma missão cumprida”, afirma, em nota, Matt Romeyn, cientista que participa do projeto a partir do Kennedy Space Center, nos Estados Unidos. [...] O sucesso dos experimentos também traz boas notícias para as próximas missões. No caso das frutas, que deverão chegar ao espaço ainda esse ano, é necessário que haja uma polinização similar à realizada por Hopkins. Além disso, sementes de tomate serão enviadas em 2022. [...]",D05 - Identificar o tema ou assunto de um texto.,O tema desse texto é,d,9° ano,SPACE,Avaliação paraná,o tempo gasto para o desenvolvimento de vegetais.,"['a dificuldade da realização de pesquisas no espaço.', 'a importância do consumo de alimentos frescos.', 'o sucesso de um projeto realizado por astronautas.', 'o tempo gasto para o desenvolvimento de vegetais.']"
"Como surgiu a ideia de andar a cavalo?
","Não se sabe exatamente quando o homem começou a andar a cavalo. Mas é certo que, após a domesticação do animal, muita coisa mudou na sociedade. Os cavalos passaram a auxiliar na agricultura, a servir como meio de transporte. Já a arte de competir em saltos com cavalos teve origem no século 19 [...]. ""Por meio do manejo do cavalo, o homem das estepes atingiu uma organização socioeconômica de grande sucesso. Pastoreando os cavalos, os nômades administraram melhor os recursos disponíveis e evitaram as correrias desenfreadas que, frequentemente, terminavam com suas barrigas vazias"", diz o pesquisador Bjarke Rink em Desvendando o Enigma do Centauro.",D05 - Identificar o tema ou assunto de um texto.,Qual é o tema desse texto?,b,9° ano,SPACE,Avaliação paraná,A origem do ato de montar cavalos.,"['A domesticação de espécies animais.', 'A origem do ato de montar cavalos.', 'Os métodos de plantio na agricultura.', 'Os tipos de meio de transporte existentes.']"
-,"A forma mais usada no mundo é o “hahaha”, que simula o som produzido pela risada. Suas variações, como o “hehehe”, também são bastante disseminadas. Isso não impede que alguns países tenham sua própria versão, como jajaja (nações de língua espanhola), (Grécia) e wakaka (Indonésia), dependendo de como pronunciam o som de “R”. Em alguns lugares, é importante que a risada seja precedida de uma ou duas outras letras: “ahaha” na Itália, [...] e na Ucrânia, por exemplo. Países de língua inglesa também usam o LOL, que significa “laughing out loud” (“rindo alto”). A sigla foi utilizada pela primeira vez nos anos 80.",D05 - Identificar o tema ou assunto de um texto.,Qual é o assunto desse texto?,a,9° ano,SPACE,Avaliação paraná,Como a risada é escrita em várias línguas na internet,"['Como a risada é escrita em várias línguas na internet', 'A pronúncia do “R” na Indonésia.\r', 'A origem da expressão hahaha.', 'Quando as gírias virtuais foram usadas pela primeira vez.']"
Como é feito o leite em pó?,"O leite em pó é uma forma moderna de consumo de leite, que, desidratado, tem sua longevidade estendida. O leite em pó é feito a partir da secagem do leite comum. Para extrair a água, que compõe cerca de 90% da massa do leite, as fábricas fazem-na evaporar num processo lento, que não estraga as proteínas do produto. Primeiro, o leite escorre em paredes metálicas verticais aquecidas a 77 °C, porque o líquido não pode ser fervido. Nessa etapa, evapora até 50% da água, e o leite fica pastoso. O produto concentrado segue então para uma máquina que borrifa minúsculas gotículas contra um jato de ar quente a 180 °C. Um rápido contato é o suficiente para fazer com que o restante da água evapore, e as gotículas de leite se transformem em grãos de leite seco. Então, o leite é separado em diferentes fases: flocos, granulado e pulverizado. Este leite em pó pode apresentar-se com diferentes teores de gordura, conforme o leite utilizado tenha a gordura natural do leite, seja parcialmente desnatado ou seja magro. De qualquer forma, a proteína do leite em pó é a mesma que no leite líquido, com valores próximos de 30 – 35%, o que faz um alimento extremamente interessante. 1kg de leite em pó, adicionado com água, permite obter 6 – 7 litros de leite recombinado.",D05 - Identificar o tema ou assunto de um texto.,Esse texto fala sobre a,d,9° ano,SPACE,Avaliação paraná,maneira de produzir leite em pó.,"['comparação entre os tipos de leite.', 'composição de proteínas no leite em pó.', 'gordura contida no leite desidratado.', 'maneira de produzir leite em pó.']"
Ipojuca recebe projeto de cinema itinerante com sessões gratuitas,"Serão exibidas comédias e filmes infantis nesta quarta, na quinta e sexta. Cine em Cena Brasil vai ocorrer em praça de Nossa Senhora do Ó. O Cine em Cena Brasil chega [...] para exibir longas-metragens de graça à população. O caminhão do projeto vai estacionar na Praça de Eventos Nossa Senhora do Ó, distrito de Ipojuca, e [...] vai rodar filmes de comédia e animações infantis em 3D. Estão na programação “Se Puder... Dirija!”, [...] “SOS Mulheres ao Mar”, [...] “Malévola” [...] e “Frozen – Uma Aventura Congelante” [...]. As sessões têm vagas para 225 pessoas. O projeto [...] renova a proposta de cinema itinerante.",D05 - Identificar o tema ou assunto de um texto.,O assunto desse texto é,c,9° ano,SPACE,Avaliação paraná,o projeto que exibe filmes gratuitos para a população. ,"['a qualidade das animações infantis em 3D.\r', 'as vagas disponíveis para cada sessão de cinema.', 'o projeto que exibe filmes gratuitos para a população. ', 'os tipos de filmes preferidos das crianças.']"
Tieta do Agreste,"[...] AINDA DE LONGE, ANTES DE TRANSPOR A PORTA DOS CORREIOS, Elisa lê, na atitude de dona Carmosina, a comprovação do que já sabia com certeza: a carta não chegara. Faz­se mais pálida a face de Elisa, os pés de chumbo, a voz inarticulada, quase um gemido: – Nada? [...] dona Carmosina indica a correspondência do dia, escassa, espalhada no balcão: – Nada! Hoje não veio nenhuma carta registrada. [...] – Que demora, hein? Em todos esses anos, nunca atrasou tanto… – Mais de dez anos… – gemeu Elisa. – Onze anos e sete meses – corrigiu dona Carmosina, escrupulosa nos detalhes. – Inda me lembro da primeira carta, como se fosse hoje. Quando abri o saco, senti logo o cheiro, naquele tempo ela usava um perfume mais forte que o de agora, encheu a sala. Que carta será essa?, perguntei a mim mesma e li correndo o sobrescrito e o nome do remetente. Estava dirigida a seu pai ou a qualquer membro da família Esteves e quem enviava era Antonieta Esteves [...].",D03 - Inferir o sentido de uma palavra ou expressão.,"No texto, no trecho: “[...] dona Carmosina indica a correspondência do dia, escassa, espalhada no balcão:...” a palavra ""escassa"" foi utilizada com o mesmo sentido de",a,9° ano,SPACE,Avaliação paraná,pouca.,"['pouca.', 'finita.', 'miúda.', 'precária.']"
Dicionário de formas,"Era uma vez eu, Zé Sorveteiro, que me apaixonei por uma princesa que acabara de chegar do outro lado da Terra. Bolei para ela um dicionário de quatro palavras: bola, quadrado, retângulo, triângulo. Japonês se escreve com desenhos. Com desenhos a princesa aprenderia português! [...] Ia até meu carrinho e pedia, desenhando no ar: – Triângulo-bola. Sorvete na casquinha! O dicionário funcionava às maravilhas. Eu? Mandava bilhetes. Desenhava um quadrado com um triângulo em cima e escrevia: casa!!! Caprichava nos pontos de exclamação. Casa!!! Casa!!! Fácil de entender: casa comigo. Mas toda princesa tem uma fera para encontrar bilhetes. Uma hora a fera mandou me chamar. Aí… Aí eu transformei ponto de exclamação em sinal de aguaceiro: – Um traço com um pingo é chuva. Três -!!! – muita chuva. Casa, chuva, chuva, chuva. Estou só avisando… Cuidado com goteiras. [...] Hoje, 60 anos depois, repito, valeu a pena. E lá vou eu apanhar uns triângulos vermelhos para a minha rainha arrumar no triângulo do retângulo do quadrado da frente. Perfeito. Daqui a pouco a jarra da mesa da sala estará toda perfumada com os… Como é mesmo? Vá lá! Com os triângulos vermelhos.",D03 - Inferir o sentido de uma palavra ou expressão.,"Nesse texto, a palavra “bolei” significa",d,9° ano,SPACE,Avaliação paraná,inventar.,"['enrolar.', 'estar confuso.', 'ficar preocupado.', 'inventar.']"
Capítulo LIII,"Mr. Wickham ficou tão satisfeito com a conversação que nunca mais mencionou aquele assunto em presença de Elizabeth. Esta, por sua vez, ficou satisfeita de ter dito o suficiente para silenciá­lo. Breve chegou o dia da partida de Lydia. E Mrs. Bennet foi obrigada a se submeter à separação, que provavelmente duraria pelo menos um ano. – Oh, minha querida Lydia – exclamou ela –, quando nos tornaremos a ver? – Não sei. Daqui a dois ou três anos talvez. – Não deixe de me escrever sempre, meu bem. – Escreverei sempre que puder. [...] As despedidas de Mr. Wickham foram muito mais afetuosas do que as de sua mulher. Sorriu, fez pose, disse muitas coisas bonitas. [...] A perda da filha fez Mrs. Bennet ficar triste vários dias. – Muitas vezes penso – disse ela – que não há nada mais doloroso do que o fato de se separar dos amigos. A gente se sente tão abandonada… – A senhora deve compreender, mamãe, que isto é a consequência de casar uma filha – disse Elizabeth. – Deve ficar contente [...]",D01 - Localizar informações explícitas em um texto.,"Nesse texto, ao se despedir de Lydia, Mr. Wickham estava",c,9° ano,SPACE,Avaliação paraná,afetuoso.,"['silencioso.', 'pensativo.', 'afetuoso.', 'introspectivo.']"
O laço e o abraço,"Mr. Wickham ficou tão satisfeito com a conversação que nunca mais mencionou aquele assunto em presença de Elizabeth. Esta, por sua vez, ficou satisfeita de ter dito o suficiente para silenciá­lo. Breve chegou o dia da partida de Lydia. E Mrs. Bennet foi obrigada a se submeter à separação, que provavelmente duraria pelo menos um ano. – Oh, minha querida Lydia – exclamou ela –, quando nos tornaremos a ver? – Não sei. Daqui a dois ou três anos talvez. – Não deixe de me escrever sempre, meu bem. – Escreverei sempre que puder. [...] As despedidas de Mr. Wickham foram muito mais afetuosas do que as de sua mulher. Sorriu, fez pose, disse muitas coisas bonitas. [...] A perda da filha fez Mrs. Bennet ficar triste vários dias. – Muitas vezes penso – disse ela – que não há nada mais doloroso do que o fato de se separar dos amigos. A gente se sente tão abandonada… – A senhora deve compreender, mamãe, que isto é a consequência de casar uma filha – disse Elizabeth. – Deve ficar contente [...]Meu Deus! Como é engraçado! Eu nunca tinha reparado como é curioso um laço... uma fita dando voltas. Enrosca-se, mas não se embola, vira, revira, circula e pronto: está dado o laço. É assim que é o abraço: coração com coração, tudo isso cercado de braço. É assim que é o laço: um abraço no presente, no cabelo, no vestido, em qualquer coisa onde o faço. E quando puxo uma ponta, o que é que acontece? Vai escorregando... devagarzinho, desmancha, desfaz o abraço. Solta o presente, o cabelo, fica solto no vestido. E, na fita, que curioso, não faltou nem um pedaço. Ah! Então, é assim o amor, a amizade. Tudo que é sentimento. Como um pedaço de fita. Enrosca, segura um pouquinho, mas pode se desfazer a qualquer hora, deixando livre as duas bandas do laço. Por isso é que se diz: laço afetivo, laço de amizade. E quando alguém briga, então se diz: romperam-se os laços. E saem as duas partes, igual meus pedaços de fita, sem perder nenhum pedaço. Então o amor e a amizade são isso... Não prendem, não escravizam, não apertam, não sufocam. Porque quando vira nó, já deixou de ser um laço!",D01 - Localizar informações explícitas em um texto.,"De acordo com o ínicio desse texto, o que acontece quando a ponta do laço é puxada?",c,9° ano,SPACE,Avaliação paraná,O abraço se desfaz.,"['A fita dá voltas.', 'As bandas ficam livres.', 'O abraço se desfaz.', 'Os pedaços são perdidos.\r']"
Tamoios no Arpoador,"[...] Convidado a escrever sobre um canto do Rio, escolhi o Arpoador, porque de lá se costuma desfrutar deslumbrantes entardeceres. Os termômetros marcavam quase 40º [...]. Sentado nas pedras, apreciava o Sol refletir com tal intensidade sobre o mar espelhado que devo ter experimentado aquela ilusão ótica que no deserto se chama miragem.Agente entra num clima onírico1 e acredita ver o que não existe. De repente, senti uma urgência febril de dividir aquele espetáculo mágico com alguns personagens que cantaram e encantaram o Rio. A primeira aparição foi de Millôr, que veio correndo pela areia [...]. Passou pelo largo que agora leva o seu nome, subiu até onde eu estava e repetiu uma de suas geniais definições: “O pôr do sol é de quem olha”. Em seguida, foi a vez de Tom e Vinicius, que atravessaram o Parque Garota de Ipanema carregando o violão. [...] Finalmente, vindo de Copacabana, chegou Oscar Niemeyer, trazendo nos olhos as curvas [...] dos morros cariocas com que fez sua arquitetura. Como não podia deixar de ser, a conversa girou em torno dessa cidade solar, [...] exibida que nasceu para ser musa. [...] Era ainda uma criança quando um de seus adoradores, o primeiro governador-geral Tomé de Souza, se desmanchou: “Tudo é graça o que dela se pode dizer”. Alguém lembrou que até os religiosos lançaram sobre ela olhares [...]: “É a mais airosa e amena baía que há em todo o Brasil”, suspirou o padre Anchieta [...]. Estimulado pela exuberância sensorial daquela tarde, resolvi corrigir Vinicius, que dizia que ser carioca é um estado de espírito. Acho que é mais. Não se trata apenas de alma, mas de corpo e alma. Ama-se a cidade com todos os sentidos, a começar pelos olhos. [...] Segundo Tom, que transformou em música tudo isso [...] é uma herança de nossos antepassados tamoios, que nos ensinaram a curtir a água, o corpo, a música e a dança. O Sol já estava sendo rendido no seu plantão diário [...]. Foi quando chegou Cazuza para fazer parte do show. Antes de dar um mergulho, cantou: “Vago na lua deserta das pedras do Arpoador”. Nunca me senti tão tamoio quanto nesse fim de tarde, início de noite nas pedras mágicas do Arpoador.",D01 - Localizar informações explícitas em um texto.,"De acordo com esse texto, a primeira pessoa a aparecer para o narrador foi",a,9° ano,SPACE,Avaliação paraná,Millôr.,"['Millôr.', 'Oscar Niemeyer.', 'Tomé de Souza.', 'Cazuza.']"
ABC,"Quando a gente aprende a ler, as letras, nos livros, são grandes. Nas cartilhas – pelo menos nas cartilhas do meu tempo – as letras eram enormes. Lá estava o A, como uma grande tenda. O B, com seu grande busto e sua barriga ainda maior. O C, sempre pronto a morder a letra seguinte com a sua grande boca. O D, com seu ar próspero de grão-senhor. Etc. Até o Z, que sempre me parecia estar olhando para trás. Talvez porque não se convencesse que era a última letra do alfabeto e quisesse certificar-se de que atrás não vinha mais nenhuma. As letras eram grandes, claro, para que decorássemos a sua forma. Mas não precisavam ser tão grandes. Que eu me lembre, minha visão na época era perfeita. Nunca mais foi tão boa. E no entanto os livros infantis eram impressos com letras graúdas e entrelinhas generosas. E as palavras eram curtas. Para não cansar a vista. À medida que a gente ia crescendo, as letras iam diminuindo. E as palavras, aumentando. Quando não se tem mais uma visão de criança é que se começa, por exemplo, a ler jornal, com seus tipos miúdos e linhas apertadas que requerem uma visão de criança. Na época em que começamos a prestar atenção em coisas como notas de pé de página, bulas de remédio e subcláusulas de contrato, já não temos mais metade da visão perfeita que tínhamos na infância [...]. Chegamos à idade de ler grossos volumes em corpo 1 6 quando só temos olhos para as letras gigantescas, coloridas e cercadas de muito branco, dos livros infantis. Quanto mais cansada a vista, mais exigem dela. Alguns recorrem à lente de aumento para seccionar as grandes palavras em manejáveis monossílabos infantis. [...] O E, que sempre parecia querer distância das outras. O R! Todas as letras tinham pé, mas o R era o único que chutava. O V, que aparecia em várias formas: refletido na água (o X), de muletas (o M), com o irmão siamês (o W). O Q, que era um O com a língua de fora. De tanto ler palavras, nunca mais reparamos nas letras. E de tanto ler frases, nunca mais notamos as palavras, com todo o seu mistério. Por exemplo: pode haver palavra mais estranha do que “esdrúxulo”? É uma palavra, sei lá. Esdrúxula. [...] As cartilhas, com sua alegre simplicidade, serviam para dissimular os terrores que a língua nos reservava. Como “esdrúxulo”. Para não falar em “autóctone”. Ou, meu Deus, em “seborreia”! Na verdade, acho que as crianças deviam aprender a ler nos livros do Hegel e em longos tratados de metafísica. Só elas têm a visão adequada à densidade do texto, o gosto pela abstração e tempo disponível para lidar com o infinito. E na velhice, com a sabedoria acumulada numa vida de leituras, com as letras ficando progressivamente maiores à medida que nossos olhos se cansavam, estaríamos então prontos para enfrentar o conceito básico de que vovô vê a uva, e viva o vovô. [...]",D01 - Localizar informações explícitas em um texto.,"Nesse texto, nas cartilhas, a letra C",b,9° ano,SPACE,Avaliação paraná,estava pronta a morder a letra seguinte.,"['era como uma grande tenda.', 'estava pronta a morder a letra seguinte.', 'parecia sempre estar olhando para trás.', 'tinha uma grande barriga.']"
