titulo_do_texto,texto,descritor,comando,resposta_item,ano,tipo,origem,resposta,opcoes
Qual é o cão mais popular? Buldogue francês luta contra labrador por isso,"Os buldogues franceses estão prestes a encerrar o reinado de três décadas dos labradores como cães mais populares dos Estados Unidos, afirmou o American Kennel Club nesta terça-feira (16). Os cachorros de cara chata comumente chamados de “franceses” saltaram no ano passado do quarto para o segundo lugar no ranking de cães mais populares do clube. Os cães fofos com orelhas do estilo morcego levaram os pastores alemães do segundo lugar — uma posição que ocupavam desde 2009 ─ para a terceira posição. Os franceses também ultrapassaram os golden retrievers. O labrador é a raça pura mais popular da América em 2020 pelo 30º ano consecutivo, com base em registros. Mas o American Kennel Club disse que é apenas uma questão de tempo até que os buldogues franceses assumam a liderança da lista em termos de popularidade. [...]",D05 - Identificar o tema ou assunto de um texto.,O assunto desse texto é,a,6° ano,SPAECE,Avaliação paraná,o aumento da popularidade do buldogue francês nos Estados Unidos.,"['o aumento da popularidade do buldogue francês nos Estados Unidos.', 'o formato diferenciado das orelhas dos cachorros buldogues franceses.', 'o lugar ocupado pelos pastores alemães no ranking de cães populares.', 'o reinado dos labradores como cães mais populares dos Estados Unidos.']"
"Abelardo, o chocolate doce que queria ser amargo","Abelardo era um chocolate daqueles bem doces que as crianças adoravam. Todos na sua família eram doces como ele. O tio Teobaldo era doce e recheado. O pai, Benjamin, tinha recheio de amendoim. A mãe, Dona Zuleide, era de chocolate ao leite. Os irmãos, Teco e Beija, tinham recheio de ameixa. Mas ele achava chato ser sempre doce. Por que eu sou tão doce? Eu não podia ser amargo? Questionava Abelardo chateado. Um dia resolveu viajar, algum jeito de ser amargo ele iria achar. [...] Saiu andando pela vila doce, sem paradeiro. Até que chegou na cidade dos doceiros. [...] No meio da vila, uma enorme fábrica de doces, onde novos doces eram feitos. [...] Abelardo foi falar com o chefe da doceria, um biscoito bem salgado, que, puxando o bigode para o lado, foi logo explicando as regras a Abelardo: – Aqui você pode escolher se quer ser doce, ou amargo, que recheio quer ter, se quer ser redondo ou quadrado. E, se depois quiser mudar, pode aqui retornar. Abelardo se alegrou. Agora podia ser o que quisesse. Podia ser meio doce e meio amargo. E assim fez. Programou a máquina de chocolates, se tornou meio doce e meio amargo. Agora estava feliz. [...]",D05 - Identificar o tema ou assunto de um texto.,Esse texto trata,a,6° ano,SPAECE,Avaliação paraná,do chocolate que achava chato ser sempre doce.,"['do chocolate que achava chato ser sempre doce.', 'do chocolate que gostava muito de viajar.', 'da criatividade do chefe da doceria.', 'da variedade de doces existentes.']"
Lagosta “algodão­doce”: o que explica essa coloração rara?,"Um grupo de pescadores dos EUA1 , teve uma encantadora surpresa. Acostumados a fisgar os mais variados tipos de frutos do mar, eles mal podiam acreditar no que viam: uma lagosta azul cintilante. “Estávamos medindo e escolhendo lagostas e, de repente, esse brilho surgiu em uma das redes”, disse Bill Coppersmith em entrevista. [...] o crustáceo é avistado uma vez a cada quatro ou cinco anos. “É a primeira vez que vejo um pessoalmente”, disse Murrell. “Você coloca sob uma luz diferente, e é incrível. Ela realmente começa a brilhar.”. A razão para esse efeito “furta­cor” é provavelmente uma mutação genética 2 . No entanto, biólogos marinhos não descartam a possibilidade de haver relação com a alimentação do animal.",D05 - Identificar o tema ou assunto de um texto.,O assunto desse texto é a,d,6° ano,SPAECE,Avaliação paraná,pesca de uma lagosta de coloração rara.,"['variedade de frutos do mar.', 'mutação genética das lagostas.', 'aparição de diferentes frutos do mar.', 'pesca de uma lagosta de coloração rara.']"
Gato pula de torre,"Um felino deu trabalho aos bombeiros de Florianópolis, que tentaram resgatá-lo. Ele ficou cinco dias preso em uma chaminé de 15 metros de altura. Como a escada dos bombeiros estava quebrada, eles escalaram o local. Os bombeiros tentaram o resgate, mas o bichano pulou. Ele só foi salvo porque ficou preso em uma bananeira.",D05 - Identificar o tema ou assunto de um texto.,"O assunto desse texto é",b,6° ano,SPAECE,Avaliação paraná,a tentativa de resgate de um gato.,"['a preparação física dos bombeiros.', 'a tentativa de resgate de um gato.', 'os problemas no trabalho dos bombeiros.', 'os truques dos felinos para se defenderem.']"
Calor,"O verão chegou com tudo e, junto com ele, uma onda de calor [...]. Por mais que essa seja a época de aproveitar os dias mais longos e pegar uma praia ou piscina, também é o momento em que precisamos estar atentos a alguns detalhes para não descuidar da saúde. 1) Nunca é demais lembrar: beba muita água para evitar a desidratação. A água ajuda a regular a temperatura do corpo, repõe os minerais e hidrata o organismo [...]. 2) Cuide da sua alimentação e prefira refeições leves. O ideal é consumir grandes quantidades de frutas e verduras da estação. 3) Tome quantos banhos você quiser e troque de roupas com frequência. 4)Evitecarregarmuitopesooufazeralgumesforçoforadocomumparanãosuarexcessivamente. 5) Outra opção para aplacar o calor é ter um borrifador cheio de água gelada sempre por perto. Espirre água no rosto e no corpo – a evaporação diminuirá a sensação de calor",D05 - Identificar o tema ou assunto de um texto.,Qual é o assunto desse texto?,c,6° ano,SPAECE,Avaliação paraná,O alívio da sensação de calor.,"['A diversão durante o verão. ', 'A importância da água.\r', 'O alívio da sensação de calor.', 'O valor da alimentação saudável..']"
-,"As festas juninas são celebradas ao longo do mês de junho. Sua origem foram as festas pagãs, com fogueiras e queimas de fogos [...]. Elas começaram nos campos e plantações originando os trajes típicos de caipiras e sinhazinhas, com casamento de roça, discurso do padrinho, as capelinhas decoradas, etc. Com o passar do tempo, as festividades foram tomando um cunho religioso. Pela tradição, a festa junina consiste em celebrar os bons resultados da colheita [...]. As festas juninas estão enraizadas de arte popular com suas influências próprias das regiões, cheias de pureza, ingenuidade, poesia e inspiração. [...]",D05 - Identificar o tema ou assunto de um texto.,Qual é o assunto desse texto?,c,6° ano,SPAECE,Avaliação paraná,A origem das festas juninas.,"['A importância das fogueiras.', 'A necessidade da boa colheita. ', 'A origem das festas juninas.', 'A preparação para o casamento.\r']"
Viva – A vida é uma festa,"Beatriz C. Os personagens, cores, expressões, texto e a linda canção me encantaram, ao ponto de chorar com a canção. [...] A história sobre a família do Miguel é linda demais, passa como é importante acreditar um nos outros, independente de situações passadas que puderem acontecer, além [...] de dar motivações aos pequenos e adultos a correr atrás daquilo que de fato é uma vocação. Amei e verei de novo! \o/ “Lembre de mim, se esforce pra sorrir”",D03 - Inferir o sentido da palavra ou expressão.,"Nesse texto, no trecho “... verei de novo!”, a palavra ""verei"" significa",a,6° ano,SPAECE,Avaliação paraná,assistir.,"['assistir.', 'confirmar.', 'reparar.', 'visitar.']"
Gari “pé-de-valsa” faz sucesso ao som de marcantes em Belém,"Cada um sente a música de um jeito diferente. [...] Música é vida e é bem-vinda em qualquer ocasião. Foi seguindo essa ideia que uma cena bastante inusitada ganhou as redes sociais nas últimas horas desta sexta-feira (8). Um gari, verdadeiro “pé-de-valsa”, chamou atenção pelo gingado e habilidade demonstrados ao som do clássico “Você me perdeu”, de Billy & Fábio. Quem passava pela avenida [...] inevitavelmente ficava encantado pela forma como o jovem conduzia sua parceira de dança na pequena calçada. “Chamou uma de nossas alunas para dar um show. E ela, como sempre, não perde a oportunidade de uma boa dança”, explica o autor do vídeo. Em outro momento do registro, é possível ver o dançarino, até então, desconhecido, com o seu aparelho de som pendurado nos ombros, escolhendo uma boa música para se apresentar",D03 - Inferir o sentido da palavra ou expressão.,"Nesse texto, no trecho “... ganhou as redes sociais...” a palavra ""ganhou"" significa",a,6° ano,SPAECE,Avaliação paraná,conquistar.,"['conquistar.', 'lucrar.', 'recuperar.', 'vencer.']"
Frozen: Confira entrevista exclusiva com diretores da animação,"[...] Em entrevista exclusiva ao Cineclick, os diretores contaram detalhes sobre a produção da primeira estreia da Disney do ano [...]. Cineclick: Frozen foi inspirado em A Rainha da Neve, conto de Christian Andersen. Quais foram os desafios de recriar um conto tão famoso? Jennifer Lee: […] Nos inspiramos na história, mas tomamos a liberdade de adaptar para algo mais compatível com o nosso tempo. Cineclick: A trama mostra […] uma história sobre vínculos familiares. [...] O assunto é uma nova prioridade para o mundo das animações? Chris Buck: Não acho que o tema família seja algo novo para as animações porque sempre foi algo importante para todos e naturalmente é importante para este filme também. Nesta história, Anna representa o amor e Elsa, o medo. O que as mantém próximas como deve ser uma família é o fato de Anna nunca desistir da irmã, ela está disposta a enfrentar o que for preciso para salvar seu reino e acabar com esse medo que vive dentro de Elsa. […]",D03 - Inferir o sentido da palavra ou expressão.,"Nesse texto, a palavra “trama” significa",b,6° ano,SPAECE,Avaliação paraná,narrativa.,"['confusão.', 'narrativa.', 'tecido.', 'teia.']"
"Filme produzido em MT alerta sobre as consequências do desequilíbrio ambiental no
mundo","O filme “Operação Ozônio”, que foi produzido em Mato Grosso, será exibido nesta segundafeira (29), no Cine Teatro Cuiabá. [...] O filme surgiu na sala de aula, em Primavera do Leste, a 244 km de Cuiabá. [...] A história começa em 2050, quando sete crianças voltam no tempo até o ano de 2021. O objetivo deles é auxiliar os pais, que neste momento ainda estão na infância, a proteger o meio ambiente. As emoções estão além das telas. Durante as filmagens, o diretor Bellamir Freire conta que viu os atores e seus pais sonharem juntos e se emocionarem. “O que achei incrível foi acompanhar a emoção das crianças e dos pais delas durante as filmagens. Eles choravam, se emocionavam e sonhavam juntos”, conta. O filme foi gravado nos municípios de Chapada dos Guimarães, Barra do Garças, Primavera do Leste e no Pantanal Mato­grossense. [...]",D03 - Inferir o sentido da palavra ou expressão.,"Nesse texto, no trecho “O filme surgiu na sala de aula...” a palavra ""surgiu"" significa",b,6° ano,SPAECE,Avaliação paraná,nasceu.,"['chegou.', 'nasceu.', 'passou.', 'voltou.']"
Lagosta “algodão­doce”: o que explica essa coloração rara?,"Um grupo de pescadores dos EUA1 , teve uma encantadora surpresa. Acostumados a fisgar os mais variados tipos de frutos do mar, eles mal podiam acreditar no que viam: uma lagosta azul cintilante. “Estávamos medindo e escolhendo lagostas e, de repente, esse brilho surgiu em uma das redes”, disse Bill Coppersmith em entrevista. [...] o crustáceo é avistado uma vez a cada quatro ou cinco anos. “É a primeira vez que vejo um pessoalmente”, disse Murrell. “Você coloca sob uma luz diferente, e é incrível. Ela realmente começa a brilhar.”. A razão para esse efeito “furta­cor” é provavelmente uma mutação genética 2 . No entanto, biólogos marinhos não descartam a possibilidade de haver relação com a alimentação do animal.",D03 - Inferir o sentido da palavra ou expressão.,"Nesse texto, no trecho: “Acostumados a fisgar...” a palavra ""fisgar"" significa",a,6° ano,SPAECE,Avaliação paraná,capturar.,"['capturar.', 'conquistar.', 'perceber.', 'segurar.']"
O susto do periquito,"O Periquito Kito andava pela mata e procurava algo para comer. Encontrou muitas coisas gostosas, comeu muito e sentiu sono. Quando estava dormindo, acordou com uma chuva de coisas caindo em cima dele. Tomou um baita susto, começou a gritar e fugir, achando que era o fantasma da mata",D03 - Inferir o sentido da palavra ou expressão.,"Na frase “Tomou um baita susto,” a palavra “baita” significa",d,6° ano,SPAECE,Avaliação paraná,grande.,"['alto.', 'bobo.', 'dolorido.', 'grande.']"
Calor,"O verão chegou com tudo e, junto com ele, uma onda de calor [...]. Por mais que essa seja a época de aproveitar os dias mais longos e pegar uma praia ou piscina, também é o momento em que precisamos estar atentos a alguns detalhes para não descuidar da saúde. 1) Nunca é demais lembrar: beba muita água para evitar a desidratação. A água ajuda a regular a temperatura do corpo, repõe os minerais e hidrata o organismo [...]. 2) Cuide da sua alimentação e prefira refeições leves. O ideal é consumir grandes quantidades de frutas e verduras da estação. 3) Tome quantos banhos você quiser e troque de roupas com frequência. 4)Evitecarregarmuitopesooufazeralgumesforçoforadocomumparanãosuarexcessivamente. 5) Outra opção para aplacar o calor é ter um borrifador cheio de água gelada sempre por perto. Espirre água no rosto e no corpo – a evaporação diminuirá a sensação de calor",D03 - Inferir o sentido da palavra ou expressão.,"No trecho “Outra opção para aplacar o calor...” a palavra ""aplacar"" significa",b,6° ano,SPAECE,Avaliação paraná,diminuir.,"['aproveitar.', 'diminuir.', 'modificar.', 'perturbar.']"
Menina vaidosa,"Menina vaidosa é assim: colar de areia, anel de lua cheia, brinco de jasmim. Menina vaidosa é assim: pulseira de brisa, broche de estrelas, cheirinho de alecrim.",D01 - Localizar informação explícita.,"Nesse texto, a menina vaidosa usa pulseira",c,6° ano,SPAECE,Avaliação paraná,de brisa.,"['de alecrim.', 'de areia.', 'de brisa.', 'de jasmim.']"
A mochila de Camila,"No seu último aniversário, Camila ganhou de sua avó uma linda mochila. Uma mo- chila colorida com vários bolsos, lugar para muitas coisas e até alguns esconderijos. Além de livros e cadernos, havia tanta coisa na mochila da Camila... Dois rabicós, um azul, outro rosa, um bloquinho para anotação, caneta de escrita luminosa [...]. Um chaveiro de bonequinha [...], clips de várias cores, [...] uma escova de dentes e uma pequena sombrinha; batom sabor morango e um bilhete do Renan... Um pacote de bo- lacha recheada, [...] o lencinho bordado pela vovó... Mas na mochila da Camila, também tinham coisas que ninguém via, apenas a meni- na sentia: a felicidade de poder voltar para casa depois da escola, a alegria de poder sorrir e sonhar. [...] Na verdade, cada um carrega o que gosta na mochila e o que sonha no coração!",D01 - Localizar informação explícita.,"Nesse texto, na mochila de Camila havia um pacote de",b,6° ano,SPAECE,Avaliação paraná,bolacha recheada.,"['batom sabor morango.', 'bolacha recheada.', 'clips de várias cores.', 'escova de dentes.']"
Lino,"Naquela manhã, Lino acordou triste. Lua havia desaparecido da loja de brinquedos. Lua era uma coelhinha branca com uma luz que acendia na barriga toda vez que ela dava risadas. 5 Lua gostava de apostar corrida. Lua inventava músicas legais. Lua contava lindas histórias antes de dormir. Lino e Lua sempre estiveram juntos desde que vieram da fábrica de brinquedos. Mas agora Lua havia sumido. Lino perguntou por ela a todos os seus amigos. – Aqui, onde moramos, é assim – disse um deles – de repente alguém desaparece. 10 O tempo passou e os dias pareciam não ter fim. Até que, num piscar de olhos, Lino foi colocado numa caixa. Ele pensou que iria desaparecer para sempre. Mas... Quando a caixa abriu, Lino encontrou uma menina que se chamava Estrela. Lino não sabia explicar, mas achou aquele nome encantador. 15 Estrela brincou com Lino. Os dois rodopiaram de mãos dadas até ficarem tontos de se deixar cair no chão de tanto rir. Lino, aos poucos, se acostumou com aquele jeito divertido de Estrela ser. [...]",D01 - Localizar informação explícita.,"Nesse texto, Lino",b,6° ano,SPAECE,Avaliação paraná,acordou triste.,"['abriu a caixa.', 'acordou triste.', 'contava lindas histórias.', 'inventava músicas legais.']"
As frutas do meu quintal,"No meu quintal existem muitas fruteiras. Meus pais plantaram fruteiras regionais para que eu pudesse conhecer, comer e gostar de nossas frutas. [...] É muito gostoso comer frutas colhidas com as nossas mãos. Algumas árvores frutíferas são pequenas, como as arvorezinhas de goiaba-araçá e caju que são as minhas preferidas, porque nelas eu posso subir e comer os frutos sentada nos galhos. As árvores, muito altas [...] como as mangueiras, as azeitoneiras e os marizeiros, são boas para a gente brincar debaixo delas, na sombra, e também para... ouvir as histórias que a vovó conta, sentada no balanço feito de pneu e corda. [...] A fruteira mais esquisita que conheço no meu quintal é a bananeira. [...] Eu não sei se a bananeira é árvore ou palmeira. Ela é uma planta diferente, com folhonas e não tem galhos. [...] Todas elas dão cachos de cabeça para baixo e ficam ali penduradas um tempão... Eu acho que é por isso que quando brincamos de ficar com os pés para cima e cabeça para baixo, a mamãe diz que estamos “plantando bananeira”. [...]",D01 - Localizar informação explícita.,"Nesse texto, a fruteira mais esquisita que o narrador conhece no seu quintal é",a,6° ano,SPAECE,Avaliação paraná,a bananeira.,"['a bananeira.', 'a goiaba-araçá.', 'o caju.', 'o marizeiro.']"
"Três estudantes de Uberaba vencem concurso literário promovido pela
Academia de Letras do Triângulo Mineiro","Três estudantes de Uberaba foram os vencedores do concurso “Meu livro, minha arte”, competição de contos promovida pela Academia de Letras do Triângulo Mineiro. Ao todo, participaram 167 participantes de escolas públicas e particulares. A primeira colocação ficou com Júlia Cardoso, de 15 anos. Ela juntou de forma bem-humorada clássicos infantis, o que cativou os jurados da competição. O estudante Raul Borges ficou em segundo lugar com o conto “Por onde andas, Monica?” e em terceiro lugar ficou a estudante Rebeca Nobre com um conto de suspense. A premiação [...] e as menções honrosas serão entregues na sede da Academia de Letras [...]. O presidente da Academia João Eurípedes Sabino afirmou ter planos em relação aos contos enviados para a competição. “A Academia vai publicar uma coletânea desses contos, a fim de projetar esses neoescritores1 em Uberaba”, disse.",D01 - Localizar informação explícita.,"De acordo com esse texto, a primeira colocação no concurso ficou com",b,6° ano,SPAECE,Avaliação paraná,Júlia Cardoso.,"['João Eurípedes Sabino.', 'Júlia Cardoso.', 'Raul Borges.', 'Rebeca Nobre.']"
"Escritora fará lançamento de livro infantil e tarde de autógrafos em Petrópolis, no RJ","A escritora Helena Lima vai lançar o livro infantil Vicky em um evento que terá tarde de autógrafos em Petrópolis, na Região Serrana do Rio, neste sábado (12). O encontro será a partir das 16h em uma livraria que fica em um shopping de Itaipava. A autora já morou em Araras, localidade do terceiro distrito, e atuou como professora em escolas do município. Esta é a sétima obra dela. O livro conta a história de Vicky, uma garota inteligente e vivida que muda com a família de cidade, encarando o desafio de uma nova escola. [...] O livro foi ilustrado por Taline Schubach, carioca que atualmente mora na Espanha, e que também estará em Petrópolis para a tarde de autógrafos. Segundo a escritora, a obra nasceu do desejo de escrever uma história lúdica que agradasse as crianças e da percepção que tem sobre o que elas gostam. “Como professora, aprendi a conhecer os assuntos que despertavam o interesse das crianças”, explica Helena. Para ela, voltar à cidade como escritora é uma emoção, já que grande parte das histórias que coleciona tem como cenário lugares onde viveu sua infância: Araras, Vale das Videiras, Itaipava e Correas. “Minhas filhas também têm uma relação muito próxima e intensa com a cidade, uma vez que sobem a Serra desde a barriga e muitos dos nossos familiares, apesar de cariocas, vivem na região”, disse a autora de Vicky. [...]",D01 - Localizar informação explícita.,"De acordo com esse texto, onde fica localizado o shopping em que ocorrerá o evento para
o lançamento do livro da escritora Helena Lima?",c,6° ano,SPAECE,Avaliação paraná,Espanha.,"['Araras.', 'Correas.', 'Espanha.', 'Itaipava.']"
"Cidade nos EUA elege buldogue francês como ‘prefeito’","A cidade de Rabbit Hash, localizada no estado norte-americano do Kentucky, elegeu o buldogue francês Wilbur, de 6 meses, como ‘prefeito’. O prefeito Wilbur substitui Brynneth Pawltro, uma pitbull que esteve no cargo entre 2016 e 2020.  Tradicionalmente, a cidade [...] elege cachorros no cargo de prefeito desde 1998. Segundo informações do jornal [...], pessoas de todo o mundo podem votar no prefeito canino. Cada eleitor paga 1 dólar por voto e os lucros vão para a Sociedade Histórica de Rabbit Hash, responsável pela administração do vilarejo. [...] Maurício estava feliz da vida, comendo um delicioso sorvete. Até aí nenhum problema, certo? Acontece que era quase hora do almoço! Quando sua mãe viu, ficou muito brava:   — Maurício! Seu pai já não falou para você não comer sorvete perto da hora do almoço?!   — Mas, mãe…   — Mas nada! Você fica se enchendo de besteiras e, na hora de almoçar, nem encosta na comida!   — Mas, mãe…   — Obedeça à ordem do seu pai!   — Tudo bem...   Percebendo que Maurício tinha ficado meio triste com a bronca, sua mãe decide tentar alguma coisa para animá-lo:   — Maurício, meu querido, por que a gente não brinca um pouco até a hora de comer?   — Ótima ideia, mãe!   — E do que você quer brincar?   — De papai e mamãe.   — Legal! Você é o papai e eu sou a mamãe...   — Isso mesmo! E, como agora eu sou o papai, declaro que, desse momento em diante, meu amado filho Maurício pode comer sorvete na hora que ele quiser! ""A eleição para prefeito em Rabbit Hash foi encerrada! Wilbur Beast é o novo prefeito com incríveis 13.143 votos (o maior número de votos de todos os tempos) para um total de 22.985 votos!"", dizia uma publicação na página oficial do local [...]. Como começou tudo isso?  No início do século 19, o pequeno vilarejo servia como um centro de armazenamento no caminho entre localidades de Ohio e Kentucky. Aos poucos, o local foi ganhando moradores e aumentando o número de estabelecimentos comerciais.  Um desses residentes era Louie Scott, que [...] nas décadas de 60 e 70 passou a adquirir diversos estabelecimentos comerciais [...], se tornando dono de Rabbit Hash inteira. Em 2002, Scott vendeu o vilarejo para o grupo Sociedade Histórica de Rabbit Hash, que desde então é responsável legal pela administração local. Antes da mudança na administração, os moradores já votavam em cães como prefeitos. A moda pegou e virou tradição até os dias atuais.",D01 - Localizar informação explícita.,"De acordo com esse texto, tradicionalmente, a cidade elege cachorros no cargo de prefeito desde",a,6° ano,SPAECE,Avaliação paraná,1998.,"['1998.', '2002.', '2016.', '2020.']"
Crianças e adolescentes buscam a internet para se informar,"Você costuma se informar por meio da internet? Uma pesquisa que foi divulgada em setembro de 2018 mostrou que 51% das crianças e adolescentes do Brasil recorrem à internet para ler ou assistir a notícias. Em 2013, somente 34% usavam a internet em busca de informações. A pesquisa IC Kids Online Brasil 2017 também mostrou algo muito comum entre os estudantes: 76% deles usam a internet para fazer trabalhos escolares. Entre outras tarefas estão: busca por entretenimento, como o envio de mensagens instantâneas – 79%; assistir a vídeos on­line – 77%; ouvir música na Internet – 75% e usar redes sociais – 73%. [...]",D01 - Localizar informação explícita.,"De acordo com esse texto, 73% das crianças e adolescentes utilizam a internet para",d,6° ano,SPAECE,Avaliação paraná,usar redes sociais.,"['assistir a notícias.\r', 'fazer trabalhos escolares.', 'ouvir música.', 'usar redes sociais.']"
"Abelardo, o chocolate doce que queria ser amargo","Abelardo era um chocolate daqueles bem doces que as crianças adoravam. Todos na sua família eram doces como ele. O tio Teobaldo era doce e recheado. O pai, Benjamin, tinha recheio de amendoim. A mãe, Dona Zuleide, era de chocolate ao leite. Os irmãos, Teco e Beija, tinham recheio de ameixa. Mas ele achava chato ser sempre doce. Por que eu sou tão doce? Eu não podia ser amargo? Questionava Abelardo chateado. Um dia resolveu viajar, algum jeito de ser amargo ele iria achar. [...] Saiu andando pela vila doce, sem paradeiro. Até que chegou na cidade dos doceiros. [...] No meio da vila, uma enorme fábrica de doces, onde novos doces eram feitos. [...] Abelardo foi falar com o chefe da doceria, um biscoito bem salgado, que, puxando o bigode para o lado, foi logo explicando as regras a Abelardo: – Aqui você pode escolher se quer ser doce, ou amargo, que recheio quer ter, se quer ser redondo ou quadrado. E, se depois quiser mudar, pode aqui retornar. Abelardo se alegrou. Agora podia ser o que quisesse. Podia ser meio doce e meio amargo. E assim fez. Programou a máquina de chocolates, se tornou meio doce e meio amargo. Agora estava feliz. [...]",D01 - Localizar informação explícita.,"De acordo com esse texto, o chefe da doceria era",a,6° ano,SPAECE,Avaliação paraná,um biscoito.,"['um biscoito.', 'um casadinho.\r', 'um chocolate.', 'um pirulito.\r']"
Greg e o passarinho,"Ontem à tarde, Greg foi ao bosque para juntar cogumelos. Depois de ter recolhido alguns, resolveu voltar para que a mãe fizesse uma omelete para o jantar. No caminho de retorno, ele achou um passarinho caído do ninho, parecendo ter a pata machucada. Greg o envolveu em sua blusa. Chegando à sua casa, ele mostrou o passarinho ao papai e à mamãe: “Olhem, ele está ferido. Precisamos tratá-lo!”. “Venha” – disse a mãe – “Vamos fazer uma caminha para ele [...]. Você lhe dará um pouco do miolo de pão ensopado na água.” Nesta manhã, o passarinho parecia totalmente reavivado. Greg o levou até o seu ninho e depois foi para a escola com pena, porque queria ficar com o passarinho em casa, talvez, numa gaiola. “Não” – pensou o menino – “Foi melhor assim, pois o bichinho ficaria infeliz demais.” Depois da aula, Greg [...] viu o pássaro bem pertinho, sobre um portão. Greg parou, pensando que o animal ia fugir, mas não. O pássaro pulou [...] bastante contente. Greg se aproximou [...] e teve uma ideia. Na sua bolsa, sobrara ainda um pouco do seu lanche. Ele esmigalhou o pão e estendeu sua mão aberta. O passarinho hesitou, virou-se, e então, depressa, bicou uma migalha minúscula antes de sair voando para um galho baixo.",D01 - Localizar informação explícita.,"De acordo com esse texto, depois da aula, Greg deu ao passarinho",d,6° ano,SPAECE,Avaliação paraná,pão.,"['água.', 'cogumelo.', 'omelete.', 'pão.']"
-,"Aquelas férias com os sobrinhos tinham sido maravilhosas. Embora os garotos viessem de vez em quando passar uns dias lá no sítio, nada se comparava àquelas férias de julho [...]. Eles visitaram as belas fazendas da região. Passearam a cavalo. Pescaram, andaram pelos pastos e pelos cafezais e se divertiram à beça. [...] Como as noites de julho estavam muito frias, os tios resolveram colocar os moleques para dormirem todos juntos. Assim eles poderiam se aquecer melhor. O irmão do meio contou que durante a noite ele acordou assustado porque o irmão mais novo despertou feito um maluco e gritava desesperadamente: – Socorroooo! Eu não estou sentindo a minha pernaaaa! Eu perdi a minha perna! Eu belisco a minha perna e não sinto nadaaaa! Foi quando o irmão mais velho resmungou irritado: – Vai dormir, garoto! Você vai ver se continuar a beliscar a minha perna!",D01 - Localizar informação explícita.,"No final dessa história, o irmão mais velho",b,6° ano,SPAECE,Avaliação paraná,ficou irritado com o irmão mais novo. ,"['decidiu dormir sozinho.', 'ficou irritado com o irmão mais novo. ', 'precisou chamar os tios para ajudar. ', 'teve pena do irmão mais novo.\r']"
-,"As festas juninas são celebradas ao longo do mês de junho. Sua origem foram as festas pagãs, com fogueiras e queimas de fogos [...]. Elas começaram nos campos e plantações originando os trajes típicos de caipiras e sinhazinhas, com casamento de roça, discurso do padrinho, as capelinhas decoradas, etc. Com o passar do tempo, as festividades foram tomando um cunho religioso. Pela tradição, a festa junina consiste em celebrar os bons resultados da colheita [...]. As festas juninas estão enraizadas de arte popular com suas influências próprias das regiões, cheias de pureza, ingenuidade, poesia e inspiração. [...]",D01 - Localizar informação explícita.,"De acordo com esse texto, pela tradição, a festa junina consiste em",a,6° ano,SPAECE,Avaliação paraná,celebrar a boa colheita.,"['celebrar a boa colheita.', 'fazer uma fogueira.', 'influenciar a arte das regiões.', 'vestir roupas típicas de caipira.\r']"
